0.94663,0.94041,0.93567,0.92897,0.92194,0.91340,0.89919,0.88490,0.85861,0.85277,0.82882,0.78995,0.76938,0.74233,0.71501,0.76118,0.84848,0.88835,0.96787,0.85691
0.96150,0.95685,0.95315,0.94828,0.94560,0.93669,0.92680,0.91406,0.89460,0.89217,0.87358,0.84705,0.82797,0.80422,0.77047,0.78626,0.80073,0.73950,0.58051,0.89012
0.96156,0.95703,0.95412,0.94978,0.93735,0.93721,0.92827,0.91586,0.89419,0.88172,0.86757,0.83049,0.81307,0.76979,0.73692,0.73329,0.71008,0.61177,0.70978,0.97257
0.98095,0.97725,0.97467,0.97199,0.96420,0.96380,0.96186,0.95471,0.94300,0.93477,0.92371,0.90226,0.88895,0.86592,0.84139,0.85724,0.85342,0.72645,0.62349,0.88389
0.95704,0.95373,0.94593,0.94142,0.93611,0.92475,0.91565,0.90054,0.89323,0.86687,0.84273,0.81977,0.78675,0.75390,0.72481,0.71465,0.73308,0.67352,0.65274,0.95573
0.98323,0.98075,0.98035,0.97838,0.97074,0.97333,0.96948,0.96342,0.95012,0.94649,0.94162,0.92014,0.91359,0.88919,0.86708,0.86841,0.79431,0.55678,0.45740,0.85443
0.95424,0.94891,0.94525,0.93955,0.93218,0.92630,0.91390,0.90155,0.87772,0.87227,0.85279,0.81691,0.80075,0.77539,0.75606,0.80716,0.90930,0.95214,1.00000,0.91779
0.96817,0.96456,0.96107,0.95723,0.95552,0.94696,0.93948,0.92721,0.91249,0.90776,0.89272,0.87221,0.85342,0.82912,0.79572,0.79136,0.76870,0.61744,0.45520,0.97721
0.97687,0.97399,0.97246,0.96946,0.96771,0.96321,0.95673,0.94877,0.93499,0.93611,0.92612,0.90841,0.89937,0.88610,0.87093,0.89965,0.92882,0.85317,0.66129,0.95446
0.99360,0.99272,0.99308,0.99222,0.99201,0.99136,0.98925,0.98624,0.98031,0.98392,0.98312,0.97736,0.97738,0.97377,0.97013,0.98225,0.92796,0.65381,0.44859,0.76397
0.94156,0.93689,0.92601,0.91985,0.91215,0.89737,0.88446,0.86726,0.85699,0.82391,0.78910,0.75728,0.71505,0.67405,0.63307,0.59339,0.54431,0.41592,0.36925,0.86929
0.94821,0.94383,0.93527,0.92986,0.92382,0.91030,0.90038,0.88029,0.86880,0.84061,0.81535,0.78844,0.75170,0.71202,0.67452,0.66159,0.70628,0.67021,0.82093,0.82591
0.95375,0.94841,0.94472,0.93901,0.93113,0.92555,0.91307,0.90064,0.87659,0.87044,0.85106,0.81443,0.79829,0.77174,0.75256,0.80243,0.90251,0.93467,0.95634,0.90453
1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,0.90459,0.58231,0.46003,0.98252
0.99146,0.99075,0.98990,0.98896,0.98898,0.98635,0.98432,0.97990,0.97657,0.97453,0.97153,0.96694,0.96139,0.95384,0.94671,0.94799,0.90520,0.64131,0.41499,0.78708
0.90913,0.89829,0.88203,0.87119,0.85937,0.83717,0.81913,0.80132,0.77380,0.74066,0.68938,0.63772,0.59192,0.55320,0.49713,0.48736,0.43910,0.33386,0.31248,0.01332
0.91467,0.90339,0.89262,0.88222,0.85814,0.85068,0.83869,0.80634,0.77314,0.73741,0.70145,0.64237,0.58921,0.51187,0.43946,0.37475,0.28821,0.15666,0.34504,0.03954
0.98463,0.98209,0.97892,0.97675,0.97313,0.96964,0.96703,0.96406,0.95755,0.95026,0.93782,0.92414,0.91363,0.90469,0.89862,0.93594,0.99320,0.89407,0.87134,-0.09666
0.96535,0.95949,0.95404,0.94927,0.93928,0.93476,0.93033,0.91870,0.90228,0.88750,0.86712,0.83633,0.81438,0.78433,0.75261,0.77875,0.83367,0.83194,0.83221,-0.09873
0.93830,0.93109,0.92517,0.91742,0.91046,0.89923,0.88321,0.86674,0.83779,0.83111,0.80251,0.76026,0.73472,0.70447,0.66648,0.70178,0.75878,0.75023,0.72621,-0.02423
0.98443,0.98303,0.97963,0.97781,0.97591,0.97104,0.96732,0.96365,0.96098,0.95090,0.93878,0.92907,0.91522,0.90417,0.89500,0.89799,0.86478,0.62308,0.44653,0.01259
0.96620,0.96061,0.95481,0.95014,0.94170,0.93580,0.93097,0.92116,0.90610,0.89186,0.87045,0.84183,0.82146,0.79747,0.77329,0.81562,0.91179,0.97882,0.90321,0.02195
0.95136,0.94753,0.93894,0.93387,0.92779,0.91522,0.90529,0.88766,0.87887,0.84984,0.82390,0.79837,0.76239,0.72578,0.69327,0.68206,0.71144,0.67706,0.68786,0.00889
0.96243,0.95784,0.95479,0.94995,0.94607,0.93927,0.92896,0.91778,0.89754,0.89615,0.87885,0.85076,0.83566,0.81602,0.79390,0.83625,0.91268,0.93764,0.76098,0.07869
0.98067,0.97743,0.97365,0.97093,0.96628,0.96219,0.95907,0.95481,0.94632,0.93759,0.92292,0.90579,0.89322,0.88148,0.87254,0.91607,1.00000,0.97496,0.97831,0.03980
0.96069,0.95483,0.94756,0.94230,0.93475,0.92580,0.91899,0.90967,0.89444,0.87802,0.85190,0.82216,0.79916,0.77745,0.75575,0.80236,0.90645,0.94385,0.98485,-0.05137
0.96987,0.96540,0.96262,0.95899,0.94667,0.94775,0.94285,0.93074,0.91276,0.89987,0.88700,0.85489,0.83419,0.79056,0.74739,0.72199,0.61889,0.37560,0.31825,-0.06090
0.98772,0.98553,0.98298,0.98121,0.97789,0.97538,0.97346,0.97116,0.96548,0.95965,0.94943,0.93767,0.92926,0.92178,0.91679,0.95171,0.99486,0.87377,0.83724,0.00252
0.98293,0.98065,0.98040,0.97820,0.97453,0.97423,0.96900,0.96379,0.95097,0.95275,0.94738,0.93005,0.92734,0.91660,0.91118,0.95217,0.99035,0.83404,0.43675,0.04941
0.95868,0.95446,0.94620,0.94133,0.93602,0.92442,0.91482,0.90611,0.89591,0.87508,0.84572,0.81954,0.78918,0.76348,0.73669,0.72365,0.67987,0.42877,0.37021,-0.02666
0.95640,0.95209,0.94588,0.94108,0.93751,0.92530,0.91664,0.89907,0.88449,0.86822,0.84771,0.82308,0.79329,0.75711,0.71324,0.69138,0.68661,0.51355,0.41952,0.01333
0.97237,0.96746,0.96325,0.95940,0.95043,0.94766,0.94436,0.93475,0.92048,0.90852,0.89207,0.86541,0.84712,0.82035,0.79253,0.81691,0.85894,0.83458,0.85723,-0.02551
0.99152,0.99097,0.98924,0.98833,0.98770,0.98482,0.98281,0.97983,0.97894,0.97293,0.96733,0.96302,0.95498,0.94797,0.94284,0.94475,0.90128,0.66211,0.51417,0.00330
0.94932,0.94369,0.93954,0.93353,0.92287,0.91821,0.90506,0.89138,0.86569,0.85526,0.83526,0.79401,0.77617,0.74111,0.71838,0.75354,0.82551,0.79137,0.69724,-0.04674
0.96738,0.96476,0.95930,0.95585,0.95257,0.94339,0.93677,0.92354,0.91656,0.89793,0.88129,0.86391,0.83862,0.81157,0.78752,0.78713,0.82940,0.76302,0.61659,-0.01946
0.96199,0.95740,0.95442,0.95013,0.93714,0.93737,0.92896,0.91612,0.89464,0.88119,0.86698,0.82977,0.81080,0.76487,0.72790,0.71484,0.66698,0.55204,0.65456,0.00235
0.94019,0.93494,0.92528,0.91904,0.91204,0.89666,0.88555,0.86251,0.84836,0.81761,0.78942,0.75875,0.71811,0.67339,0.62880,0.60698,0.64199,0.57377,0.68674,-0.04465
0.95166,0.94631,0.94243,0.93684,0.92503,0.92186,0.90963,0.89603,0.87104,0.85901,0.84064,0.79939,0.78163,0.74225,0.71682,0.73917,0.78571,0.72018,0.61143,0.04398
0.95345,0.94695,0.93827,0.93219,0.92433,0.91304,0.90439,0.89407,0.87731,0.85814,0.82759,0.79462,0.76776,0.74393,0.71838,0.75804,0.83987,0.82163,0.78599,-0.02920
0.94371,0.93579,0.92566,0.91833,0.90870,0.89570,0.88572,0.87254,0.85222,0.82999,0.79542,0.75673,0.72638,0.69768,0.66352,0.70031,0.76851,0.75028,0.81890,-0.00648
0.94610,0.93984,0.93507,0.92832,0.92102,0.91257,0.89824,0.88389,0.85739,0.85120,0.82718,0.78781,0.76722,0.73973,0.71274,0.75909,0.84691,0.88530,0.96398,-0.06546
0.96193,0.95736,0.95362,0.94883,0.94631,0.93725,0.92759,0.91473,0.89570,0.89295,0.87455,0.84860,0.82916,0.80484,0.76992,0.78128,0.78616,0.71034,0.55963,0.00217
0.96087,0.95631,0.95336,0.94893,0.93665,0.93626,0.92700,0.91461,0.89269,0.88046,0.86608,0.82876,0.81169,0.76922,0.73782,0.73806,0.72555,0.63254,0.68790,0.00353
0.98205,0.97851,0.97615,0.97362,0.96599,0.96591,0.96413,0.95731,0.94592,0.93821,0.92789,0.90712,0.89452,0.87198,0.84777,0.86201,0.84954,0.70284,0.56957,0.03970
0.96033,0.95729,0.95005,0.94588,0.94107,0.93042,0.92195,0.90793,0.90124,0.87665,0.85413,0.83284,0.80183,0.77107,0.74409,0.73624,0.75565,0.68936,0.63497,0.06327
0.98129,0.97863,0.97800,0.97581,0.96769,0.97008,0.96578,0.95911,0.94499,0.94051,0.93477,0.91172,0.90405,0.87766,0.85424,0.85530,0.78773,0.57138,0.50011,-0.03254
0.95554,0.95035,0.94685,0.94131,0.93407,0.92847,0.91637,0.90434,0.88095,0.87578,0.85694,0.82177,0.80621,0.78140,0.76289,0.81444,0.91755,0.95975,0.99312,0.05027
0.96790,0.96427,0.96073,0.95686,0.95512,0.94648,0.93895,0.92657,0.91181,0.90692,0.89174,0.87110,0.85209,0.82751,0.79372,0.78882,0.76561,0.61319,0.45046,-0.03101
0.97760,0.97481,0.97333,0.97043,0.96882,0.96438,0.95812,0.95029,0.93692,0.93807,0.92844,0.91136,0.90252,0.88948,0.87440,0.90133,0.92527,0.84007,0.65151,-0.09927
0.99269,0.99167,0.99201,0.99103,0.99060,0.98996,0.98755,0.98435,0.97767,0.98148,0.98028,0.97351,0.97345,0.96950,0.96580,0.98138,0.93641,0.67603,0.45796,0.00177
0.94046,0.93570,0.92461,0.91833,0.91048,0.89546,0.88229,0.86493,0.85440,0.82094,0.78545,0.75303,0.71023,0.66869,0.62691,0.58532,0.53267,0.40141,0.35872,0.12610
0.94618,0.94161,0.93272,0.92710,0.92076,0.90680,0.89655,0.87577,0.86384,0.83466,0.80853,0.78068,0.74285,0.70199,0.66323,0.64869,0.69197,0.65372,0.79922,-0.05051
0.95286,0.94745,0.94368,0.93789,0.92960,0.92410,0.91144,0.89880,0.87443,0.86768,0.84808,0.81066,0.79423,0.76658,0.74704,0.79554,0.89304,0.91716,0.92036,-0.01461
0.99877,0.99868,0.99838,0.99824,0.99815,0.99767,0.99738,0.99704,0.99698,0.99599,0.99499,0.99435,0.99306,0.99214,0.99161,0.99251,0.90719,0.60123,0.49606,-0.04276
0.99239,0.99175,0.99109,0.99024,0.99035,0.98804,0.98618,0.98214,0.97893,0.97758,0.97515,0.97103,0.96639,0.95971,0.95334,0.95459,0.90599,0.63418,0.41403,-0.01784
